Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
3.54813389233575e+001	(-2.44360950628361e-003dB,1.78690018780213e+002°)
3.63078054770101e+001	(-2.55054883801245e-003dB,1.78659516399446e+002°)
3.71535229097172e+001	(-2.66252524293039e-003dB,1.78628304313435e+002°)
3.80189396320561e+001	(-2.77977583885528e-003dB,1.78596366047226e+002°)
3.89045144994280e+001	(-2.90254889240037e-003dB,1.78563684746127e+002°)
3.98107170553497e+001	(-3.03110434185998e-003dB,1.78530243167154e+002°)
4.07380277804112e+001	(-3.16571434451256e-003dB,1.78496023670287e+002°)
4.16869383470335e+001	(-3.30666384945650e-003dB,1.78461008209555e+002°)
4.26579518801592e+001	(-3.45425119712542e-003dB,1.78425178323931e+002°)
4.36515832240165e+001	(-3.60878874676074e-003dB,1.78388515128040e+002°)
4.46683592150962e+001	(-3.77060353310339e-003dB,1.78350999302681e+002°)
4.57088189614874e+001	(-3.94003795362267e-003dB,1.78312611085156e+002°)
4.67735141287197e+001	(-4.11745048774767e-003dB,1.78273330259396e+002°)
4.78630092322638e+001	(-4.30321644951776e-003dB,1.78233136145906e+002°)
4.89778819368445e+001	(-4.49772877518332e-003dB,1.78192007591497e+002°)
5.01187233627271e+001	(-4.70139884738467e-003dB,1.78149922958826e+002°)
5.12861383991364e+001	(-4.91465735757072e-003dB,1.78106860115722e+002°)
5.24807460249772e+001	(-5.13795520837466e-003dB,1.78062796424322e+002°)
5.37031796370252e+001	(-5.37176445780656e-003dB,1.78017708729987e+002°)
5.49540873857624e+001	(-5.61657930712592e-003dB,1.77971573350014e+002°)
5.62341325190348e+001	(-5.87291713439156e-003dB,1.77924366062141e+002°)
5.75439937337156e+001	(-6.14131957579031e-003dB,1.77876062092841e+002°)
5.88843655355588e+001	(-6.42235365682737e-003dB,1.77826636105395e+002°)
6.02559586074357e+001	(-6.71661297570029e-003dB,1.77776062187768e+002°)
6.16595001861481e+001	(-7.02471894117256e-003dB,1.77724313840260e+002°)
6.30957344480192e+001	(-7.34732206738190e-003dB,1.77671363962950e+002°)
6.45654229034654e+001	(-7.68510332817998e-003dB,1.77617184842926e+002°)
6.60693448007595e+001	(-8.03877557361148e-003dB,1.77561748141303e+002°)
6.76082975391980e+001	(-8.40908501132581e-003dB,1.77505024880030e+002°)
6.91830970918935e+001	(-8.79681275581088e-003dB,1.77446985428493e+002°)
7.07945784384136e+001	(-9.20277644843779e-003dB,1.77387599489902e+002°)
7.24435960074988e+001	(-9.62783195147592e-003dB,1.77326836087481e+002°)
7.41310241300916e+001	(-1.00728751192976e-002dB,1.77264663550453e+002°)
7.58577575029182e+001	(-1.05388436501686e-002dB,1.77201049499829e+002°)
7.76247116628690e+001	(-1.10267190221747e-002dB,1.77135960834003e+002°)
7.94328234724279e+001	(-1.15375285169201e-002dB,1.77069363714156e+002°)
8.12830516164097e+001	(-1.20723473348039e-002dB,1.77001223549487e+002°)
8.31763771102669e+001	(-1.26323008058536e-002dB,1.76931504982255e+002°)
8.51138038202374e+001	(-1.32185667002010e-002dB,1.76860171872664e+002°)
8.70963589956078e+001	(-1.38323776424737e-002dB,1.76787187283586e+002°)
8.91250938133743e+001	(-1.44750236345387e-002dB,1.76712513465129e+002°)
9.12010839355907e+001	(-1.51478546911577e-002dB,1.76636111839077e+002°)
9.33254300796988e+001	(-1.58522835933445e-002dB,1.76557942983188e+002°)
9.54992586021433e+001	(-1.65897887643166e-002dB,1.76477966615397e+002°)
9.77237220955808e+001	(-1.73619172731802e-002dB,1.76396141577904e+002°)
9.99999999999997e+001	(-1.81702879715911e-002dB,1.76312425821187e+002°)
1.02329299228075e+002	(-1.90165947688828e-002dB,1.76226776387954e+002°)
1.04712854805090e+002	(-1.99026100512561e-002dB,1.76139149397038e+002°)
1.07151930523760e+002	(-2.08301882509126e-002dB,1.76049500027283e+002°)
1.09647819614318e+002	(-2.18012695710663e-002dB,1.75957782501418e+002°)
1.12201845430196e+002	(-2.28178838731006e-002dB,1.75863950069963e+002°)
1.14815362149688e+002	(-2.38821547321797e-002dB,1.75767954995187e+002°)
1.17489755493953e+002	(-2.49963036678969e-002dB,1.75669748535144e+002°)
1.20226443461741e+002	(-2.61626545567285e-002dB,1.75569280927836e+002°)
1.23026877081238e+002	(-2.73836382331453e-002dB,1.75466501375517e+002°)
1.25892541179416e+002	(-2.86617972865265e-002dB,1.75361358029194e+002°)
1.28824955169313e+002	(-2.99997910611290e-002dB,1.75253797973357e+002°)
1.31825673855640e+002	(-3.14004008664857e-002dB,1.75143767210986e+002°)
1.34896288259165e+002	(-3.28665354058599e-002dB,1.75031210648887e+002°)
1.38038426460288e+002	(-3.44012364304601e-002dB,1.74916072083398e+002°)
1.41253754462275e+002	(-3.60076846272278e-002dB,1.74798294186538e+002°)
1.44543977074592e+002	(-3.76892057481917e-002dB,1.74677818492645e+002°)
1.47910838816820e+002	(-3.94492769894640e-002dB,1.74554585385572e+002°)
1.51356124843620e+002	(-4.12915336279551e-002dB,1.74428534086518e+002°)
1.54881661891248e+002	(-4.32197759240900e-002dB,1.74299602642562e+002°)
1.58489319246111e+002	(-4.52379762986867e-002dB,1.74167727915971e+002°)
1.62181009735892e+002	(-4.73502867922598e-002dB,1.74032845574394e+002°)
1.65958690743755e+002	(-4.95610468149985e-002dB,1.73894890082005e+002°)
1.69824365246174e+002	(-5.18747911954418e-002dB,1.73753794691711e+002°)
1.73780082874937e+002	(-5.42962585360167e-002dB,1.73609491438523e+002°)
1.77827941003892e+002	(-5.68303998832364e-002dB,1.73461911134201e+002°)
1.81970085860998e+002	(-5.94823877202575e-002dB,1.73310983363291e+002°)
1.86208713666286e+002	(-6.22576252892104e-002dB,1.73156636480690e+002°)
1.90546071796324e+002	(-6.51617562504088e-002dB,1.72998797610854e+002°)
1.94984459975804e+002	(-6.82006746851029e-002dB,1.72837392648811e+002°)
1.99526231496887e+002	(-7.13805354480563e-002dB,1.72672346263116e+002°)
2.04173794466952e+002	(-7.47077648755573e-002dB,1.72503581900918e+002°)
2.08929613085403e+002	(-7.81890718539850e-002dB,1.72331021795301e+002°)
2.13796208950222e+002	(-8.18314592531008e-002dB,1.72154586975080e+002°)
2.18776162394954e+002	(-8.56422357276205e-002dB,1.71974197277246e+002°)
2.23872113856833e+002	(-8.96290278894063e-002dB,1.71789771362250e+002°)
2.29086765276776e+002	(-9.37997928517192e-002dB,1.71601226732346e+002°)
2.34422881531991e+002	(-9.81628311455890e-002dB,1.71408479753207e+002°)
2.39883291901948e+002	(-1.02726800007031e-001dB,1.71211445679049e+002°)
2.45470891568502e+002	(-1.07500727032233e-001dB,1.71010038681501e+002°)
2.51188643150957e+002	(-1.12494024196178e-001dB,1.70804171882487e+002°)
2.57039578276885e+002	(-1.17716502228156e-001dB,1.70593757391372e+002°)
2.63026799189537e+002	(-1.23178385335535e-001dB,1.70378706346657e+002°)
2.69153480392690e+002	(-1.28890326264838e-001dB,1.70158928962520e+002°)
2.75422870333816e+002	(-1.34863421686568e-001dB,1.69934334580480e+002°)
2.81838293126444e+002	(-1.41109227887473e-001dB,1.69704831726520e+002°)
2.88403150312659e+002	(-1.47639776750762e-001dB,1.69470328173981e+002°)
2.95120922666637e+002	(-1.54467592001615e-001dB,1.69230731012553e+002°)
3.01995172040200e+002	(-1.61605705691564e-001dB,1.68985946723713e+002°)
3.09029543251358e+002	(-1.69067674891503e-001dB,1.68735881262963e+002°)
3.16227766016837e+002	(-1.76867598558810e-001dB,1.68480440149212e+002°)
3.23593656929627e+002	(-1.85020134539626e-001dB,1.68219528561686e+002°)
3.31131121482590e+002	(-1.93540516662307e-001dB,1.67953051444721e+002°)
3.38844156139201e+002	(-2.02444571873078e-001dB,1.67680913620818e+002°)
3.46736850452530e+002	(-2.11748737359237e-001dB,1.67403019912337e+002°)
3.54813389233574e+002	(-2.21470077599446e-001dB,1.67119275272201e+002°)
3.63078054770100e+002	(-2.31626301274413e-001dB,1.66829584923991e+002°)
3.71535229097171e+002	(-2.42235777964783e-001dB,1.66533854511783e+002°)
3.80189396320559e+002	(-2.53317554556068e-001dB,1.66231990260098e+002°)
3.89045144994279e+002	(-2.64891371263373e-001dB,1.65923899144310e+002°)
3.98107170553495e+002	(-2.76977677181141e-001dB,1.65609489071826e+002°)
4.07380277804111e+002	(-2.89597645255381e-001dB,1.65288669074370e+002°)
4.16869383470333e+002	(-3.02773186567853e-001dB,1.64961349511633e+002°)
4.26579518801591e+002	(-3.16526963813561e-001dB,1.64627442286555e+002°)
4.36515832240164e+002	(-3.30882403844479e-001dB,1.64286861072456e+002°)
4.46683592150961e+002	(-3.45863709144088e-001dB,1.63939521552182e+002°)
4.57088189614873e+002	(-3.61495868088796e-001dB,1.63585341669411e+002°)
4.67735141287196e+002	(-3.77804663843992e-001dB,1.63224241892166e+002°)
4.78630092322636e+002	(-3.94816681734193e-001dB,1.62856145488582e+002°)
4.89778819368444e+002	(-4.12559314918742e-001dB,1.62480978814822e+002°)
5.01187233627270e+002	(-4.31060768196979e-001dB,1.62098671615053e+002°)
5.12861383991362e+002	(-4.50350059759560e-001dB,1.61709157333216e+002°)
5.24807460249770e+002	(-4.70457020696160e-001dB,1.61312373436303e+002°)
5.37031796370250e+002	(-4.91412292064141e-001dB,1.60908261748706e+002°)
5.49540873857622e+002	(-5.13247319317883e-001dB,1.60496768797109e+002°)
5.62341325190346e+002	(-5.35994343895001e-001dB,1.60077846165267e+002°)
5.75439937337154e+002	(-5.59686391753247e-001dB,1.59651450857900e+002°)
5.88843655355586e+002	(-5.84357258651264e-001dB,1.59217545672776e+002°)
6.02559586074355e+002	(-6.10041491967165e-001dB,1.58776099579922e+002°)
6.16595001861479e+002	(-6.36774368851949e-001dB,1.58327088106754e+002°)
6.30957344480190e+002	(-6.64591870519702e-001dB,1.57870493727754e+002°)
6.45654229034652e+002	(-6.93530652484098e-001dB,1.57406306257163e+002°)
6.60693448007592e+002	(-7.23628010560509e-001dB,1.56934523242982e+002°)
6.76082975391978e+002	(-7.54921842466044e-001dB,1.56455150360439e+002°)
6.91830970918933e+002	(-7.87450604865367e-001dB,1.55968201802864e+002°)
7.07945784384134e+002	(-8.21253265729118e-001dB,1.55473700667783e+002°)
7.24435960074986e+002	(-8.56369251893779e-001dB,1.54971679335872e+002°)
7.41310241300914e+002	(-8.92838391737365e-001dB,1.54462179840249e+002°)
7.58577575029180e+002	(-9.30700852914107e-001dB,1.53945254223438e+002°)
7.76247116628688e+002	(-9.69997075123649e-001dB,1.53420964879214e+002°)
7.94328234724277e+002	(-1.01076769792597e+000dB,1.52889384876400e+002°)
8.12830516164095e+002	(-1.05305348365216e+000dB,1.52350598261614e+002°)
8.31763771102666e+002	(-1.09689523550345e+000dB,1.51804700337850e+002°)
8.51138038202372e+002	(-1.14233371097555e+000dB,1.51251797915764e+002°)
8.70963589956076e+002	(-1.18940953079337e+000dB,1.50692009534474e+002°)
8.91250938133741e+002	(-1.23816308359038e+000dB,1.50125465648709e+002°)
9.12010839355905e+002	(-1.28863442661884e+000dB,1.49552308779188e+002°)
9.33254300796986e+002	(-1.34086318282911e+000dB,1.48972693623171e+002°)
9.54992586021431e+002	(-1.39488843470981e+000dB,1.48386787122253e+002°)
9.77237220955805e+002	(-1.45074861533307e+000dB,1.47794768484637e+002°)
9.99999999999994e+002	(-1.50848139710127e+000dB,1.47196829159306e+002°)
1.02329299228075e+003	(-1.56812357874140e+000dB,1.46593172759782e+002°)
1.04712854805089e+003	(-1.62971097114093e+000dB,1.45984014935428e+002°)
1.07151930523760e+003	(-1.69327828266265e+000dB,1.45369583188596e+002°)
1.09647819614318e+003	(-1.75885900461517e+000dB,1.44750116636294e+002°)
1.12201845430196e+003	(-1.82648529759010e+000dB,1.44125865715433e+002°)
1.14815362149688e+003	(-1.89618787940419e+000dB,1.43497091831208e+002°)
1.17489755493952e+003	(-1.96799591540560e+000dB,1.42864066948573e+002°)
1.20226443461741e+003	(-2.04193691191633e+000dB,1.42227073127348e+002°)
1.23026877081237e+003	(-2.11803661358692e+000dB,1.41586402001932e+002°)
1.25892541179416e+003	(-2.19631890543544e+000dB,1.40942354207201e+002°)
1.28824955169313e+003	(-2.27680572032850e+000dB,1.40295238752649e+002°)
1.31825673855640e+003	(-2.35951695263878e+000dB,1.39645372347384e+002°)
1.34896288259165e+003	(-2.44447037878046e+000dB,1.38993078679104e+002°)
1.38038426460288e+003	(-2.53168158528152e+000dB,1.38338687650687e+002°)
1.41253754462275e+003	(-2.62116390500009e+000dB,1.37682534578469e+002°)
1.44543977074592e+003	(-2.71292836203196e+000dB,1.37024959356744e+002°)
1.47910838816820e+003	(-2.80698362578802e+000dB,1.36366305593403e+002°)
1.51356124843620e+003	(-2.90333597464524e+000dB,1.35706919721944e+002°)
1.54881661891247e+003	(-3.00198926949340e+000dB,1.35047150095385e+002°)
1.58489319246110e+003	(-3.10294493741372e+000dB,1.34387346067825e+002°)
1.62181009735892e+003	(-3.20620196563572e+000dB,1.33727857069522e+002°)
1.65958690743755e+003	(-3.31175690582666e+000dB,1.33069031681470e+002°)
1.69824365246173e+003	(-3.41960388867480e+000dB,1.32411216715433e+002°)
1.73780082874936e+003	(-3.52973464863598e+000dB,1.31754756305346e+002°)
1.77827941003891e+003	(-3.64213855862221e+000dB,1.31099991015843e+002°)
1.81970085860997e+003	(-3.75680267432436e+000dB,1.30447256973498e+002°)
1.86208713666286e+003	(-3.87371178777894e+000dB,1.29796885026043e+002°)
1.90546071796323e+003	(-3.99284848971223e+000dB,1.29149199934572e+002°)
1.94984459975803e+003	(-4.11419324012598e+000dB,1.28504519603295e+002°)
1.99526231496887e+003	(-4.23772444652696e+000dB,1.27863154351025e+002°)
2.04173794466952e+003	(-4.36341854914960e+000dB,1.27225406228100e+002°)
2.08929613085403e+003	(-4.49125011247687e+000dB,1.26591568381947e+002°)
2.13796208950222e+003	(-4.62119192232991e+000dB,1.25961924473998e+002°)
2.18776162394954e+003	(-4.75321508777178e+000dB,1.25336748150106e+002°)
2.23872113856832e+003	(-4.88728914705535e+000dB,1.24716302566117e+002°)
2.29086765276776e+003	(-5.02338217683899e+000dB,1.24100839969690e+002°)
2.34422881531991e+003	(-5.16146090389689e+000dB,1.23490601338946e+002°)
2.39883291901947e+003	(-5.30149081856206e+000dB,1.22885816078044e+002°)
2.45470891568501e+003	(-5.44343628915962e+000dB,1.22286701769262e+002°)
2.51188643150956e+003	(-5.58726067671426e+000dB,1.21693463980753e+002°)
2.57039578276885e+003	(-5.73292644924915e+000dB,1.21106296128715e+002°)
2.63026799189536e+003	(-5.88039529503139e+000dB,1.20525379392306e+002°)
2.69153480392690e+003	(-6.02962823416294e+000dB,1.19950882679362e+002°)
2.75422870333815e+003	(-6.18058572796224e+000dB,1.19382962640602e+002°)
2.81838293126443e+003	(-6.33322778563164e+000dB,1.18821763729823e+002°)
2.88403150312659e+003	(-6.48751406775738e+000dB,1.18267418307317e+002°)
2.95120922666636e+003	(-6.64340398624159e+000dB,1.17720046783630e+002°)
3.01995172040199e+003	(-6.80085680031874e+000dB,1.17179757800608e+002°)
3.09029543251357e+003	(-6.95983170836175e+000dB,1.16646648446626e+002°)
3.16227766016836e+003	(-7.12028793523473e+000dB,1.16120804502838e+002°)
3.23593656929626e+003	(-7.28218481499904e+000dB,1.15602300717266e+002°)
3.31131121482589e+003	(-7.44548186882763e+000dB,1.15091201103566e+002°)
3.38844156139200e+003	(-7.61013887802787e+000dB,1.14587559261381e+002°)
3.46736850452529e+003	(-7.77611595211585e+000dB,1.14091418715233e+002°)
3.54813389233573e+003	(-7.94337359192440e+000dB,1.13602813269022e+002°)
3.63078054770099e+003	(-8.11187274776367e+000dB,1.13121767373314e+002°)
3.71535229097170e+003	(-8.28157487268568e+000dB,1.12648296502731e+002°)
3.80189396320558e+003	(-8.45244197093398e+000dB,1.12182407540895e+002°)
3.89045144994278e+003	(-8.62443664168523e+000dB,1.11724099170543e+002°)
3.98107170553494e+003	(-8.79752211821274e+000dB,1.11273362266575e+002°)
4.07380277804110e+003	(-8.97166230262073e+000dB,1.10830180289993e+002°)
4.16869383470332e+003	(-9.14682179631480e+000dB,1.10394529680811e+002°)
4.26579518801589e+003	(-9.32296592638729e+000dB,1.09966380248232e+002°)
4.36515832240162e+003	(-9.50006076810642e+000dB,1.09545695556516e+002°)
4.46683592150960e+003	(-9.67807316370618e+000dB,1.09132433305155e+002°)
4.57088189614871e+003	(-9.85697073767948e+000dB,1.08726545702109e+002°)
4.67735141287194e+003	(-1.00367219087798e+001dB,1.08327979829008e+002°)
4.78630092322634e+003	(-1.02172958989386e+001dB,1.07936677997395e+002°)
4.89778819368442e+003	(-1.03986627393047e+001dB,1.07552578095198e+002°)
5.01187233627268e+003	(-1.05807932736099e+001dB,1.07175613922747e+002°)
5.12861383991361e+003	(-1.07636591590618e+001dB,1.06805715517805e+002°)
5.24807460249768e+003	(-1.09472328649601e+001dB,1.06442809469159e+002°)
5.37031796370248e+003	(-1.11314876692278e+001dB,1.06086819218435e+002°)
5.49540873857620e+003	(-1.13163976530407e+001dB,1.05737665349911e+002°)
5.62341325190344e+003	(-1.15019376937330e+001dB,1.05395265868165e+002°)
5.75439937337152e+003	(-1.16880834561495e+001dB,1.05059536463492e+002°)
5.88843655355584e+003	(-1.18748113826051e+001dB,1.04730390765084e+002°)
6.02559586074353e+003	(-1.20620986816065e+001dB,1.04407740582044e+002°)
6.16595001861477e+003	(-1.22499233154805e+001dB,1.04091496132344e+002°)
6.30957344480188e+003	(-1.24382639870464e+001dB,1.03781566259898e+002°)
6.45654229034650e+003	(-1.26271001254600e+001dB,1.03477858639961e+002°)
6.60693448007590e+003	(-1.28164118713516e+001dB,1.03180279973106e+002°)
6.76082975391976e+003	(-1.30061800613663e+001dB,1.02888736168051e+002°)
6.91830970918931e+003	(-1.31963862122138e+001dB,1.02603132513640e+002°)
7.07945784384132e+003	(-1.33870125043225e+001dB,1.02323373840312e+002°)
7.24435960074984e+003	(-1.35780417651852e+001dB,1.02049364671392e+002°)
7.41310241300911e+003	(-1.37694574524804e+001dB,1.01781009364568e+002°)
7.58577575029177e+003	(-1.39612436370405e+001dB,1.01518212243911e+002°)
7.76247116628685e+003	(-1.41533849857380e+001dB,1.01260877722811e+002°)
7.94328234724275e+003	(-1.43458667443476e+001dB,1.01008910418210e+002°)
8.12830516164092e+003	(-1.45386747204430e+001dB,1.00762215256499e+002°)
8.31763771102664e+003	(-1.47317952663762e+001dB,1.00520697571458e+002°)
8.51138038202369e+003	(-1.49252152623854e+001dB,1.00284263194607e+002°)
8.70963589956073e+003	(-1.51189220998701e+001dB,1.00052818538337e+002°)
8.91250938133738e+003	(-1.53129036648700e+001dB,9.98262706721724e+001°)
9.12010839355902e+003	(-1.55071483217776e+001dB,9.96045273925335e+001°)
9.33254300796983e+003	(-1.57016448973116e+001dB,9.93874972863178e+001°)
9.54992586021428e+003	(-1.58963826647753e+001dB,9.91750897886564e+001°)
9.77237220955802e+003	(-1.60913513286191e+001dB,9.89672152351555e+001°)
1.00000000000000e+004	(-1.62865410093240e+001dB,9.87637849089410e+001°)
Step Information: Run=3  (Run: 3/10)
1.00000000000000e+001	(-3.05898940478263e-004dB,1.79684055956063e+002°)
1.02329299228075e+001	(-3.12120241927386e-004dB,1.79676696828238e+002°)
1.04712854805090e+001	(-3.18634734727692e-004dB,1.79669166295343e+002°)
1.07151930523761e+001	(-3.25456235638628e-004dB,1.79661460365632e+002°)
1.09647819614319e+001	(-3.32599212501362e-004dB,1.79653574954434e+002°)
1.12201845430196e+001	(-3.40078814898931e-004dB,1.79645505881994e+002°)
1.14815362149688e+001	(-3.47910906292645e-004dB,1.79637248871264e+002°)
1.17489755493953e+001	(-3.56112097644470e-004dB,1.79628799545639e+002°)
1.20226443461741e+001	(-3.64699782636378e-004dB,1.79620153426645e+002°)
1.23026877081238e+001	(-3.73692174551374e-004dB,1.79611305931570e+002°)
1.25892541179417e+001	(-3.83108344886685e-004dB,1.79602252371044e+002°)
1.28824955169313e+001	(-3.92968263775419e-004dB,1.79592987946556e+002°)
1.31825673855641e+001	(-4.03292842335437e-004dB,1.79583507747925e+002°)
