time	V(n002)
Step Information: Run=2  (Run: 1/99)
8.804531072001449e-003	-2.962902e-005
8.906931072000841e-003	-2.999331e-005
9.009331072000233e-003	-3.032656e-005
9.111731071999625e-003	-3.062842e-005
9.214131071999017e-003	-3.089860e-005
9.316531071998408e-003	-3.113680e-005
9.418931071997800e-003	-3.134278e-005
9.521331071997192e-003	-3.151632e-005
9.623731071996584e-003	-3.165725e-005
9.726131071995976e-003	-3.176542e-005
9.828531071995368e-003	-3.184072e-005
9.930931071994760e-003	-3.188308e-005
9.999931071994350e-003	-3.189301e-005
1.000000000000000e-002	-3.189301e-005
Step Information: Run=9  (Run: 8/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.373670e-005
1.433107199947630e-005	2.340754e-005
3.063107199947617e-005	2.896743e-005
1.005310719994779e-004	3.020626e-005
2.029310719994804e-004	3.016406e-005
3.053310719994828e-004	3.008977e-005
4.077310719994853e-004	2.998434e-005
5.101310719994760e-004	2.984788e-005
6.125310719994230e-004	2.968054e-005
7.149310719993699e-004	2.948248e-005
8.173310719993169e-004	2.925392e-005
9.197310719992639e-004	2.899508e-005
1.022131071999260e-003	2.870623e-005
1.124531071999318e-003	2.838769e-005
1.226931071999376e-003	2.803976e-005
1.329331071999434e-003	2.766282e-005
1.431731071999492e-003	2.725725e-005
1.534131071999550e-003	2.682348e-005
1.636531071999608e-003	2.636195e-005
1.738931071999666e-003	2.587314e-005
1.841331071999724e-003	2.535756e-005
1.943731071999782e-003	2.481573e-005
2.046131071999639e-003	2.424823e-005
2.148531071999475e-003	2.365563e-005
2.250931071999310e-003	2.303856e-005
2.353331071999146e-003	2.239764e-005
2.455731071998982e-003	2.173355e-005
2.558131071998818e-003	2.104697e-005
2.660531071998654e-003	2.033860e-005
2.762931071998490e-003	1.960919e-005
2.865331071998326e-003	1.885949e-005
2.967731071998162e-003	1.809027e-005
3.070131071997998e-003	1.730234e-005
3.172531071997834e-003	1.649649e-005
3.274931071997670e-003	1.567358e-005
3.377331071997506e-003	1.483445e-005
3.479731071997342e-003	1.397996e-005
3.582131071997178e-003	1.311101e-005
3.684531071997014e-003	1.222850e-005
3.786931071996850e-003	1.133332e-005
3.889331071996686e-003	1.042643e-005
3.991731071996892e-003	9.508736e-006
4.094131071997172e-003	8.581207e-006
4.196531071997452e-003	7.644799e-006
4.298931071997732e-003	6.700479e-006
4.401331071998012e-003	5.749225e-006
4.503731071998292e-003	4.792023e-006
4.606131071998572e-003	3.829861e-006
4.708531071998852e-003	2.863736e-006
4.810931071999132e-003	1.894648e-006
4.913331071999413e-003	9.235987e-007
5.015731071999693e-003	-4.840594e-008
5.118131071999973e-003	-1.020361e-006
5.220531072000253e-003	-1.991259e-006
5.322931072000533e-003	-2.960097e-006
5.425331072000813e-003	-3.925872e-006
5.527731072001093e-003	-4.887585e-006
5.630131072001373e-003	-5.844239e-006
5.732531072001653e-003	-6.794846e-006
5.834931072001933e-003	-7.738422e-006
5.937331072002213e-003	-8.673989e-006
6.039731072002493e-003	-9.600582e-006
6.142131072002773e-003	-1.051724e-005
6.244531072003053e-003	-1.142301e-005
6.346931072003333e-003	-1.231696e-005
6.449331072003613e-003	-1.319817e-005
6.551731072003893e-003	-1.406572e-005
6.654131072004173e-003	-1.491872e-005
6.756531072004453e-003	-1.575627e-005
6.858931072004733e-003	-1.657752e-005
6.961331072005013e-003	-1.738162e-005
7.063731072005293e-003	-1.816773e-005
7.166131072005573e-003	-1.893504e-005
7.268531072005854e-003	-1.968275e-005
7.370931072006134e-003	-2.041010e-005
7.473331072006414e-003	-2.111633e-005
7.575731072006694e-003	-2.180070e-005
7.678131072006974e-003	-2.246252e-005
7.780531072007254e-003	-2.310109e-005
7.882931072006922e-003	-2.371575e-005
7.985331072006314e-003	-2.430588e-005
8.087731072005706e-003	-2.487085e-005
8.190131072005098e-003	-2.541009e-005
8.292531072004490e-003	-2.592303e-005
8.394931072003882e-003	-2.640914e-005
8.497331072003274e-003	-2.686793e-005
8.599731072002665e-003	-2.729891e-005
8.702131072002057e-003	-2.770165e-005
8.804531072001449e-003	-2.807572e-005
8.906931072000841e-003	-2.842073e-005
9.009331072000233e-003	-2.873634e-005
9.111731071999625e-003	-2.902220e-005
9.214131071999017e-003	-2.927804e-005
9.316531071998408e-003	-2.950358e-005
9.418931071997800e-003	-2.969859e-005
9.521331071997192e-003	-2.986286e-005
9.623731071996584e-003	-2.999623e-005
9.726131071995976e-003	-3.009856e-005
9.828531071995368e-003	-3.016975e-005
9.930931071994760e-003	-3.020972e-005
9.999931071994350e-003	-3.021902e-005
1.000000000000000e-002	-3.021902e-005
Step Information: Run=10  (Run: 9/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.376308e-005
1.433107199947630e-005	2.350108e-005
3.043107199947617e-005	2.911721e-005
1.005310719994779e-004	3.042018e-005
2.029310719994804e-004	3.037777e-005
3.053310719994828e-004	3.030297e-005
4.077310719994853e-004	3.019682e-005
5.101310719994760e-004	3.005941e-005
6.125310719994230e-004	2.989090e-005
7.149310719993699e-004	2.969146e-005
8.173310719993169e-004	2.946130e-005
9.197310719992639e-004	2.920065e-005
1.022131071999260e-003	2.890978e-005
1.124531071999318e-003	2.858899e-005
1.226931071999376e-003	2.823862e-005
1.329331071999434e-003	2.785903e-005
1.431731071999492e-003	2.745061e-005
1.534131071999550e-003	2.701378e-005
1.636531071999608e-003	2.654900e-005
1.738931071999666e-003	2.605675e-005
1.841331071999724e-003	2.553753e-005
1.943731071999782e-003	2.499189e-005
2.046131071999639e-003	2.442038e-005
2.148531071999475e-003	2.382360e-005
2.250931071999310e-003	2.320217e-005
2.353331071999146e-003	2.255673e-005
2.455731071998982e-003	2.188795e-005
2.558131071998818e-003	2.119652e-005
2.660531071998654e-003	2.048315e-005
2.762931071998490e-003	1.974859e-005
2.865331071998326e-003	1.899359e-005
2.967731071998162e-003	1.821894e-005
3.070131071997998e-003	1.742543e-005
3.172531071997834e-003	1.661389e-005
3.274931071997670e-003	1.578516e-005
3.377331071997506e-003	1.494009e-005
3.479731071997342e-003	1.407957e-005
3.582131071997178e-003	1.320447e-005
3.684531071997014e-003	1.231571e-005
3.786931071996850e-003	1.141421e-005
3.889331071996686e-003	1.050089e-005
3.991731071996892e-003	9.576709e-006
4.094131071997172e-003	8.642616e-006
4.196531071997452e-003	7.699580e-006
4.298931071997732e-003	6.748577e-006
4.401331071998012e-003	5.790590e-006
4.503731071998292e-003	4.826610e-006
4.606131071998572e-003	3.857636e-006
4.708531071998852e-003	2.884670e-006
4.810931071999132e-003	1.908719e-006
4.913331071999413e-003	9.307922e-007
5.015731071999693e-003	-4.809737e-008
5.118131071999973e-003	-1.026937e-006
5.220531072000253e-003	-2.004714e-006
5.322931072000533e-003	-2.980417e-006
5.425331072000813e-003	-3.953035e-006
5.527731072001093e-003	-4.921563e-006
5.630131072001373e-003	-5.884998e-006
5.732531072001653e-003	-6.842343e-006
5.834931072001933e-003	-7.792607e-006
5.937331072002213e-003	-8.734807e-006
6.039731072002493e-003	-9.667969e-006
6.142131072002773e-003	-1.059113e-005
6.244531072003053e-003	-1.150332e-005
6.346931072003333e-003	-1.240362e-005
6.449331072003613e-003	-1.329107e-005
6.551731072003893e-003	-1.416478e-005
6.654131072004173e-003	-1.502383e-005
6.756531072004453e-003	-1.586732e-005
6.858931072004733e-003	-1.669440e-005
6.961331072005013e-003	-1.750421e-005
7.063731072005293e-003	-1.829590e-005
7.166131072005573e-003	-1.906866e-005
7.268531072005854e-003	-1.982168e-005
7.370931072006134e-003	-2.055419e-005
7.473331072006414e-003	-2.126544e-005
7.575731072006694e-003	-2.195468e-005
7.678131072006974e-003	-2.262120e-005
7.780531072007254e-003	-2.326431e-005
7.882931072006922e-003	-2.388334e-005
7.985331072006314e-003	-2.447766e-005
8.087731072005706e-003	-2.504665e-005
8.190131072005098e-003	-2.558973e-005
8.292531072004490e-003	-2.610632e-005
8.394931072003882e-003	-2.659590e-005
8.497331072003274e-003	-2.705795e-005
8.599731072002665e-003	-2.749201e-005
8.702131072002057e-003	-2.789761e-005
8.804531072001449e-003	-2.827435e-005
8.906931072000841e-003	-2.862183e-005
9.009331072000233e-003	-2.893969e-005
9.111731071999625e-003	-2.922760e-005
9.214131071999017e-003	-2.948527e-005
9.316531071998408e-003	-2.971242e-005
9.418931071997800e-003	-2.990884e-005
9.521331071997192e-003	-3.007429e-005
9.623731071996584e-003	-3.020863e-005
9.726131071995976e-003	-3.031171e-005
9.828531071995368e-003	-3.038342e-005
9.930931071994760e-003	-3.042369e-005
9.999931071994350e-003	-3.043307e-005
1.000000000000000e-002	-3.043307e-005
Step Information: Run=11  (Run: 10/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.379066e-005
1.423107199947630e-005	2.352650e-005
3.003107199947617e-005	2.924602e-005
1.005310719994779e-004	3.064645e-005
2.029310719994804e-004	3.060382e-005
3.053310719994828e-004	3.052849e-005
4.077310719994853e-004	3.042156e-005
5.101310719994760e-004	3.028316e-005
6.125310719994230e-004	3.011342e-005
7.149310719993699e-004	2.991252e-005
8.173310719993169e-004	2.968066e-005
9.197310719992639e-004	2.941810e-005
1.022131071999260e-003	2.912508e-005
1.124531071999318e-003	2.880193e-005
1.226931071999376e-003	2.844898e-005
1.329331071999434e-003	2.806658e-005
1.431731071999492e-003	2.765514e-005
1.534131071999550e-003	2.721509e-005
1.636531071999608e-003	2.674687e-005
1.738931071999666e-003	2.625097e-005
1.841331071999724e-003	2.572791e-005
1.943731071999782e-003	2.517822e-005
2.046131071999639e-003	2.460248e-005
2.148531071999475e-003	2.400128e-005
2.250931071999310e-003	2.337525e-005
2.353331071999146e-003	2.272502e-005
2.455731071998982e-003	2.205128e-005
2.558131071998818e-003	2.135472e-005
2.660531071998654e-003	2.063606e-005
2.762931071998490e-003	1.989605e-005
2.865331071998326e-003	1.913544e-005
2.967731071998162e-003	1.835504e-005
3.070131071997998e-003	1.755564e-005
3.172531071997834e-003	1.673808e-005
3.274931071997670e-003	1.590320e-005
3.377331071997506e-003	1.505185e-005
3.479731071997342e-003	1.418494e-005
3.582131071997178e-003	1.330334e-005
3.684531071997014e-003	1.240798e-005
3.786931071996850e-003	1.149977e-005
3.889331071996686e-003	1.057967e-005
3.991731071996892e-003	9.648618e-006
4.094131071997172e-003	8.707583e-006
4.196531071997452e-003	7.757537e-006
4.298931071997732e-003	6.799463e-006
4.401331071998012e-003	5.834353e-006
4.503731071998292e-003	4.863205e-006
4.606131071998572e-003	3.887025e-006
4.708531071998852e-003	2.906823e-006
4.810931071999132e-003	1.923612e-006
4.913331071999413e-003	9.384111e-007
5.015731071999693e-003	-4.776101e-008
5.118131071999973e-003	-1.033884e-006
5.220531072000253e-003	-2.018937e-006
5.322931072000533e-003	-3.001900e-006
5.425331072000813e-003	-3.981757e-006
5.527731072001093e-003	-4.957494e-006
5.630131072001373e-003	-5.928101e-006
5.732531072001653e-003	-6.892573e-006
5.834931072001933e-003	-7.849912e-006
5.937331072002213e-003	-8.799129e-006
6.039731072002493e-003	-9.739240e-006
6.142131072002773e-003	-1.066927e-005
6.244531072003053e-003	-1.158826e-005
6.346931072003333e-003	-1.249527e-005
6.449331072003613e-003	-1.338934e-005
6.551731072003893e-003	-1.426955e-005
6.654131072004173e-003	-1.513500e-005
6.756531072004453e-003	-1.598478e-005
6.858931072004733e-003	-1.681803e-005
6.961331072005013e-003	-1.763387e-005
7.063731072005293e-003	-1.843146e-005
7.166131072005573e-003	-1.920999e-005
7.268531072005854e-003	-1.996863e-005
7.370931072006134e-003	-2.070661e-005
7.473331072006414e-003	-2.142316e-005
7.575731072006694e-003	-2.211754e-005
7.678131072006974e-003	-2.278903e-005
7.780531072007254e-003	-2.343694e-005
7.882931072006922e-003	-2.406060e-005
7.985331072006314e-003	-2.465936e-005
8.087731072005706e-003	-2.523261e-005
8.190131072005098e-003	-2.577974e-005
8.292531072004490e-003	-2.630019e-005
8.394931072003882e-003	-2.679343e-005
8.497331072003274e-003	-2.725894e-005
8.599731072002665e-003	-2.769625e-005
8.702131072002057e-003	-2.810489e-005
8.804531072001449e-003	-2.848445e-005
8.906931072000841e-003	-2.883454e-005
9.009331072000233e-003	-2.915478e-005
9.111731071999625e-003	-2.944486e-005
9.214131071999017e-003	-2.970447e-005
9.316531071998408e-003	-2.993334e-005
9.418931071997800e-003	-3.013123e-005
9.521331071997192e-003	-3.029794e-005
9.623731071996584e-003	-3.043330e-005
9.726131071995976e-003	-3.053717e-005
9.828531071995368e-003	-3.060943e-005
9.930931071994760e-003	-3.065002e-005
9.999931071994350e-003	-3.065949e-005
1.000000000000000e-002	-3.065949e-005
Step Information: Run=12  (Run: 11/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.382068e-005
1.383107199947630e-005	2.395405e-005
2.793107199947619e-005	3.029571e-005
1.002310719994779e-004	3.245937e-005
1.005310719994779e-004	3.245935e-005
2.029310719994804e-004	3.241523e-005
3.053310719994828e-004	3.233563e-005
4.077310719994853e-004	3.222257e-005
5.101310719994760e-004	3.207616e-005
6.125310719994230e-004	3.189657e-005
7.149310719993699e-004	3.168396e-005
8.173310719993169e-004	3.143857e-005
9.197310719992639e-004	3.116065e-005
1.022131071999260e-003	3.085048e-005
1.124531071999318e-003	3.050838e-005
1.226931071999376e-003	3.013471e-005
1.329331071999434e-003	2.972986e-005
1.431731071999492e-003	2.929425e-005
1.534131071999550e-003	2.882832e-005
1.636531071999608e-003	2.833256e-005
1.738931071999666e-003	2.780748e-005
1.841331071999724e-003	2.725363e-005
1.943731071999782e-003	2.667157e-005
2.046131071999639e-003	2.606191e-005
2.148531071999475e-003	2.542528e-005
2.250931071999310e-003	2.476235e-005
2.353331071999146e-003	2.407379e-005
2.455731071998982e-003	2.336031e-005
2.558131071998818e-003	2.262267e-005
2.660531071998654e-003	2.186161e-005
2.762931071998490e-003	2.107793e-005
2.865331071998326e-003	2.027244e-005
2.967731071998162e-003	1.944597e-005
3.070131071997998e-003	1.859937e-005
3.172531071997834e-003	1.773354e-005
3.274931071997670e-003	1.684934e-005
3.377331071997506e-003	1.594772e-005
3.479731071997342e-003	1.502959e-005
3.582131071997178e-003	1.409591e-005
3.684531071997014e-003	1.314764e-005
3.786931071996850e-003	1.218576e-005
3.889331071996686e-003	1.121128e-005
3.991731071996892e-003	1.022519e-005
4.094131071997172e-003	9.228526e-006
4.196531071997452e-003	8.222309e-006
4.298931071997732e-003	7.207584e-006
4.401331071998012e-003	6.185400e-006
4.503731071998292e-003	5.156815e-006
4.606131071998572e-003	4.122894e-006
4.708531071998852e-003	3.084707e-006
4.810931071999132e-003	2.043327e-006
4.913331071999413e-003	9.998332e-007
5.015731071999693e-003	-4.469539e-008
5.118131071999973e-003	-1.089178e-006
5.220531072000253e-003	-2.132533e-006
5.322931072000533e-003	-3.173682e-006
5.425331072000813e-003	-4.211546e-006
5.527731072001093e-003	-5.245052e-006
5.630131072001373e-003	-6.273131e-006
5.732531072001653e-003	-7.294717e-006
5.834931072001933e-003	-8.308756e-006
5.937331072002213e-003	-9.314196e-006
6.039731072002493e-003	-1.031000e-005
6.142131072002773e-003	-1.129513e-005
6.244531072003053e-003	-1.226858e-005
6.346931072003333e-003	-1.322932e-005
6.449331072003613e-003	-1.417638e-005
6.551731072003893e-003	-1.510877e-005
6.654131072004173e-003	-1.602553e-005
6.756531072004453e-003	-1.692570e-005
6.858931072004733e-003	-1.780835e-005
6.961331072005013e-003	-1.867258e-005
7.063731072005293e-003	-1.951749e-005
7.166131072005573e-003	-2.034219e-005
7.268531072005854e-003	-2.114585e-005
7.370931072006134e-003	-2.192763e-005
7.473331072006414e-003	-2.268671e-005
7.575731072006694e-003	-2.342232e-005
7.678131072006974e-003	-2.413369e-005
7.780531072007254e-003	-2.482009e-005
7.882931072006922e-003	-2.548080e-005
7.985331072006314e-003	-2.611514e-005
8.087731072005706e-003	-2.672246e-005
8.190131072005098e-003	-2.730213e-005
8.292531072004490e-003	-2.785354e-005
8.394931072003882e-003	-2.837614e-005
8.497331072003274e-003	-2.886936e-005
8.599731072002665e-003	-2.933272e-005
8.702131072002057e-003	-2.976572e-005
8.804531072001449e-003	-3.016791e-005
8.906931072000841e-003	-3.053889e-005
9.009331072000233e-003	-3.087827e-005
9.111731071999625e-003	-3.118569e-005
9.214131071999017e-003	-3.146084e-005
9.316531071998408e-003	-3.170344e-005
9.418931071997800e-003	-3.191323e-005
9.521331071997192e-003	-3.209000e-005
9.623731071996584e-003	-3.223355e-005
9.726131071995976e-003	-3.234375e-005
9.828531071995368e-003	-3.242048e-005
9.930931071994760e-003	-3.246367e-005
9.999931071994350e-003	-3.247382e-005
1.000000000000000e-002	-3.247382e-005
Step Information: Run=13  (Run: 12/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.375004e-005
1.433107199947630e-005	2.345483e-005
3.053107199947617e-005	2.904341e-005
1.005310719994779e-004	3.031418e-005
2.029310719994804e-004	3.027187e-005
3.053310719994828e-004	3.019733e-005
4.077310719994853e-004	3.009153e-005
5.101310719994760e-004	2.995460e-005
6.125310719994230e-004	2.978667e-005
7.149310719993699e-004	2.958791e-005
8.173310719993169e-004	2.935854e-005
9.197310719992639e-004	2.909879e-005
1.022131071999260e-003	2.880892e-005
1.124531071999318e-003	2.848924e-005
1.226931071999376e-003	2.814009e-005
1.329331071999434e-003	2.776181e-005
1.431731071999492e-003	2.735480e-005
1.534131071999550e-003	2.691949e-005
1.636531071999608e-003	2.645632e-005
1.738931071999666e-003	2.596577e-005
1.841331071999724e-003	2.544835e-005
1.943731071999782e-003	2.490460e-005
2.046131071999639e-003	2.433508e-005
2.148531071999475e-003	2.374037e-005
2.250931071999310e-003	2.312110e-005
2.353331071999146e-003	2.247790e-005
2.455731071998982e-003	2.181144e-005
2.558131071998818e-003	2.112241e-005
2.660531071998654e-003	2.041153e-005
2.762931071998490e-003	1.967952e-005
2.865331071998326e-003	1.892714e-005
2.967731071998162e-003	1.815518e-005
3.070131071997998e-003	1.736443e-005
3.172531071997834e-003	1.655572e-005
3.274931071997670e-003	1.572987e-005
3.377331071997506e-003	1.488775e-005
3.479731071997342e-003	1.403021e-005
3.582131071997178e-003	1.315816e-005
3.684531071997014e-003	1.227250e-005
3.786931071996850e-003	1.137413e-005
3.889331071996686e-003	1.046399e-005
3.991731071996892e-003	9.543027e-006
4.094131071997172e-003	8.612187e-006
4.196531071997452e-003	7.672435e-006
4.298931071997732e-003	6.724743e-006
4.401331071998012e-003	5.770092e-006
4.503731071998292e-003	4.809471e-006
4.606131071998572e-003	3.843872e-006
4.708531071998852e-003	2.874296e-006
4.810931071999132e-003	1.901745e-006
4.913331071999413e-003	9.272266e-007
5.015731071999693e-003	-4.825142e-008
5.118131071999973e-003	-1.023679e-006
